43591;# doc = C:\Users\Александр\Desktop\Olesar\LiveCorpus\Опоздавшие(1)\family.2.txt;;;;;;;;;;;;;;;;;
43592;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44607;;?;?;PUNCT;;;;;?;;;;;;?;?;?;
44608;;;;;;;;;;;;;;;;;;
44609;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44610;;А;А;INTJ;INTJ;;;с Илюхой ? А ? А у;А;;;;;;А;А;S;#ИМЯ?
44611;;?;?;PUNCT;;;;;?;;;;;;?;?;?;
44612;;;;;;;;;;;;;;;;;;
44613;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44614;;А;А;CONJ;CONJ;;;? А ? А у Дианы. ;А;;;;;;А;А;CONJ;CONJ
44615;;у;У;PR;PR;;;А ? А у Дианы.  ;у;;;;;;У;У;PR;PR
44616;;Дианы;ДИАНА;S;f anim gen sg;;;? А у Дианы.   У;.;ы;н;а;и;Д;А;ДИАНА.;S;f anim gen sg
44617;;;;;;;;;;;;;;;;;;
44618;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44619;;У;У;PR;PR;;;Дианы.   У Дианы с Илюхой;У;;;;;;У;У;PR;PR
44620;;Дианы;ДИАНА;S;f anim gen sg;;;  У Дианы с Илюхой .;ы;н;а;и;Д;;А;ДИАНА;S;f anim gen sg
44621;;с;С;PR;PR;;; У Дианы с Илюхой . ;с;;;;;;С;С;PR;PR
44622;;Илюхой;ИЛЮХА;S;m anim ins sg;;;У Дианы с Илюхой .  Диана;й;о;х;ю;л;И;А;ИЛЮХА;S;m anim ins sg
44623;;.;.;PUNCT;SENT;;;Дианы с Илюхой .  Диана ;.;;;;;;.;.;SENT;SENT
44624;;;;;;;;;;;;;;;;;;
44625;;Диана;ДИАНА;S;f anim nom sg;;;Илюхой .  Диана  восемьдесят пятого;а;н;а;и;Д;;А;ДИАНА;S;f anim nom sg
44626;"<distinct form=""восьмист"">";;;;;;;;;;;;;;;;;
44627;;восемьдесят;ВОСЕМЬДЕСЯТ;NUM;acc - -;;; Диана  восемьдесят пятого , а;т;я;с;е;д;ь;Т;ВОСЕМЬДЕСЯТ;NUM;acc - -
44628;;пятого;ПЯТЫЙ;A;- gen sg plen m -;;;Диана  восемьдесят пятого , а Илюха;о;г;о;т;я;п;Й;ПЯТЫЙ;A;- gen sg plen m -
44629;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44630;;а;А;CONJ;CONJ;;;восемьдесят пятого , а Илюха девяносто .;а;;;;;;А;А;CONJ;CONJ
44631;;Илюха;ИЛЮХА;S;m anim nom sg;;;пятого , а Илюха девяносто . ;а;х;ю;л;И;;А;ИЛЮХА;S;m anim nom sg
44632;;девяносто;ДЕВЯНОСТО;NUM;acc - -;;;, а Илюха девяносто .  Пять;о;т;с;о;н;я;О;ДЕВЯНОСТО;NUM;acc - -
44633;;.;.;PUNCT;SENT;;;а Илюха девяносто .  Пять лет.;.;;;;;;.;.;SENT;SENT
44634;;;;;;;;;;;;;;;;;;
44635;;Пять;ПЯТЬ;NUM;acc - -;;;девяносто .  Пять лет.  ;ь;т;я;П;;;Ь;ПЯТЬ;NUM;acc - -
44636;;лет;ГОД;S;m inan gen pl;;;.  Пять лет.   Пять;.;т;е;л;;;Д;ГОД.;S;m inan gen pl
44637;;;;;;;;;;;;;;;;;;
44638;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44639;;Пять;ПЯТЬ;NUM;acc - -;;;лет.   Пять лет . ;ь;т;я;П;;;Ь;ПЯТЬ;NUM;acc - -
44640;;лет;ГОД;S;m inan gen pl;;;  Пять лет .  У;т;е;л;;;;Д;ГОД;S;m inan gen pl
44641;;.;.;PUNCT;SENT;;; Пять лет .  У них;.;;;;;;.;.;SENT;SENT
44642;;;;;;;;;;;;;;;;;;
44643;;У;У;PR;PR;;;лет .  У них такие отношения;У;;;;;;У;У;PR;PR
44644;;них;ОНИ;SPRO;pl - - loc;;;.  У них такие отношения ,;х;и;н;;;;И;ОНИ;SPRO;pl - - loc
44645;;такие;ТАКОЙ;A;- nom pl plen - -;;; У них такие отношения , кстати;е;и;к;а;т;;Й;ТАКОЙ;A;- nom pl plen - -
44646;;отношения;ОТНОШЕНИЕ;S;n inan nom pl;;;У них такие отношения , кстати …;я;и;н;е;ш;о;Е;ОТНОШЕНИЕ;S;n inan nom pl
44647;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44648;;кстати;КСТАТИ;PARENTH;-;;;такие отношения , кстати … Хорошие. ;и;т;а;т;с;к;И;КСТАТИ;ADV;-
44649;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44650;;;;;;;;;;;;;;;;;;
44651;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44652;;Хорошие;ХОРОШИЙ;A;- nom sg plen f -;;;, кстати … Хорошие.   Да;.;е;и;ш;о;р;Й;ХОРОШИЙ.;A;- nom sg plen f -
44653;;;;;;;;;;;;;;;;;;
44654;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44655;;Да;ДА;CONJ;CONJ;;;Хорошие.   Да , приятные .;а;Д;;;;;А;ДА;CONJ;CONJ
44656;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44657;;приятные;ПРИЯТНЫЙ;A;- nom pl plen - -;;; Да , приятные .  Мне;е;ы;н;т;я;и;Й;ПРИЯТНЫЙ;A;- nom pl plen - -
44658;;.;.;PUNCT;SENT;;;Да , приятные .  Мне нравятся;.;;;;;;.;.;SENT;SENT
44659;;;;;;;;;;;;;;;;;;
44660;;Мне;Я;SPRO;sg 1p - loc;;;приятные .  Мне нравятся . ;е;н;М;;;;Я;Я;SPRO;sg 1p - loc
44661;;нравятся;НРАВИТЬСЯ;V;ipf praes pl indic - 3p;;;.  Мне нравятся .  Я;я;с;т;я;в;а;Я;НРАВИТЬСЯ;V;ipf praes pl indic - 3p
44662;;.;.;PUNCT;SENT;;; Мне нравятся .  Я как-то;.;;;;;;.;.;SENT;SENT
44663;;;;;;;;;;;;;;;;;;
44664;;Я;Я;SPRO;sg 1p - nom;;;нравятся .  Я как-то … Потому что;Я;;;;;;Я;Я;SPRO;sg 1p - nom
44665;;как-то;КАК-ТО;ADVPRO;-;;;.  Я как-то … Потому что Илья;о;т;-;к;а;к;О;КАК-ТО;ADV;-
44666;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44667;;;;;;;;;;;;;;;;;;
44668;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44669;;Потому что;Потому что;CONJ;CONJ;;;Я как-то … Потому что Илья всё время;о;т;ч;;у;м;о;Потому что;CONJ;CONJ
44670;;Илья;ИЛЬЯ;S;m anim nom sg;;;как-то … Потому что Илья всё время он;я;ь;л;И;;;Я;ИЛЬЯ;S;m anim nom sg
44671;;всё;ВЕСЬ;A;- nom pl plen - -;;;… Потому что Илья всё время он это;ё;с;в;;;;Ь;ВЕСЬ;A;- nom pl plen - -
44672;;время;ВРЕМЯ;S;n inan acc sg;;;Потому что Илья всё время он это .;я;м;е;р;в;;Я;ВРЕМЯ;S;n inan acc sg
44673;;он;ОН;SPRO;sg 3p m nom;;;Илья всё время он это . ;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44674;;это;ЭТО;S;n - acc sg;;;всё время он это .  Ну;о;т;э;;;;О;ЭТО;S;n - acc sg
44675;;.;.;PUNCT;SENT;;;время он это .  Ну ,;.;;;;;;.;.;SENT;SENT
44676;;;;;;;;;;;;;;;;;;
44677;;Ну;НУ;PART;PART;;;это .  Ну , мама во-первых;у;Н;;;;;У;НУ;PART;PART
44678;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44679;;мама;МАМА;S;f anim nom sg;;; Ну , мама во-первых , как;а;м;а;м;;;А;МАМА;S;f anim nom sg
44680;;во-первых;ВО-ПЕРВЫХ;PARENTH;-;;;Ну , мама во-первых , как тебе;х;ы;в;р;е;п;Х;ВО-ПЕРВЫХ;ADV;-
44681;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44682;;как;КАК;CONJ;CONJ;;;мама во-первых , как тебе сказать ,;к;а;к;;;;К;КАК;CONJ;CONJ
44683;;тебе;ТЫ;SPRO;sg 2p - loc;;;во-первых , как тебе сказать , прививала;е;б;е;т;;;Ы;ТЫ;SPRO;sg 2p - loc
44684;;сказать;СКАЗАТЬ;V;pf - - inf - -;;;, как тебе сказать , прививала это;ь;т;а;з;а;к;Ь;СКАЗАТЬ;V;pf - - inf - -
44685;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44686;;прививала;ПРИВИВАТЬ;V;ipf praet sg indic f -;;;тебе сказать , прививала это любовь. ;а;л;а;в;и;в;Ь;ПРИВИВАТЬ;V;ipf praet sg indic f -
44687;;это;ЭТО;S;n - nom sg;;;сказать , прививала это любовь.  Она;о;т;э;;;;О;ЭТО;S;n - nom sg
44688;;любовь;ЛЮБОВЬ;S;f inan acc sg;;;, прививала это любовь.  Она с;.;ь;в;о;б;ю;Ь;ЛЮБОВЬ.;S;f inan acc sg
44689;"<span <class=""note"">цокает</span>";;;;;;;;;;;;;;;;;
44690;;Она;ОНА;SPRO;sg 3p f nom;;;это любовь.  Она с - в;а;н;О;;;;А;ОНА;SPRO;sg 3p f nom
44691;;с;С;PR;PR;;;любовь.  Она с - в -;с;;;;;;С;С;PR;PR
44692;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44693;;в;В;PR;PR;;;Она с - в - с -;в;;;;;;В;В;S;#ИМЯ?
44694;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44695;;с;С;PR;PR;;;- в - с - всё .;с;;;;;;С;С;S;#ИМЯ?
44696;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44697;;всё;ВСЕ;S;n - nom sg;;;- с - всё .  А;ё;с;в;;;;Е;ВСЕ;S;n - nom sg
44698;;.;.;PUNCT;SENT;;;с - всё .  А потом;.;;;;;;.;.;SENT;SENT
44699;;;;;;;;;;;;;;;;;;
44700;;А;А;CONJ;CONJ;;;всё .  А потом Илюха очень;А;;;;;;А;А;CONJ;CONJ
44701;;потом;ПОТОМ;ADVPRO;-;;;.  А потом Илюха очень тянулся;м;о;т;о;п;;М;ПОТОМ;ADV;-
44702;;Илюха;ИЛЮХА;S;m anim nom sg;;; А потом Илюха очень тянулся к;а;х;ю;л;И;;А;ИЛЮХА;S;m anim nom sg
44703;;очень;ОЧЕНЬ;ADV;-;;;А потом Илюха очень тянулся к Дианке;ь;н;е;ч;о;;Ь;ОЧЕНЬ;ADV;-
44704;;тянулся;ТЯНУТЬСЯ;V;ipf praet sg indic m -;;;потом Илюха очень тянулся к Дианке .;я;с;л;у;н;я;Я;ТЯНУТЬСЯ;V;ipf praet sg indic m -
44705;;к;К;PR;PR;;;Илюха очень тянулся к Дианке . ;к;;;;;;К;К;PR;PR
44706;;Дианке;ДИАНКА;S;f inan acc sg;;;очень тянулся к Дианке .  Она;е;к;н;а;и;Д;А;ДИАНКА;S;f inan acc sg
44707;;.;.;PUNCT;SENT;;;тянулся к Дианке .  Она же;.;;;;;;.;.;SENT;SENT
44708;;;;;;;;;;;;;;;;;;
44709;;Она;ОНА;SPRO;sg 3p f nom;;;Дианке .  Она же интересный человек.;а;н;О;;;;А;ОНА;SPRO;sg 3p f nom
44710;;же;ЖЕ;PART;PART;;;.  Она же интересный человек. ;е;ж;;;;;Е;ЖЕ;PART;PART
44711;;интересный;ИНТЕРЕСНЫЙ;A;- nom sg plen m -;;; Она же интересный человек.  ;й;ы;н;с;е;р;Й;ИНТЕРЕСНЫЙ;A;- nom sg plen m -
44712;;человек;ЧЕЛОВЕК;S;m anim acc pl;;;Она же интересный человек.   Да;.;к;е;в;о;л;К;ЧЕЛОВЕК.;S;m anim acc pl
44713;;.;.;PUNCT;SENT;;;;;;;;;;.;;;
44714;;;;;;;;;;;;;;;;;;
44715;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44716;;Да;ДА;PART;PART;;;человек.   Да - да -;а;Д;;;;;А;ДА;PART;PART
44717;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44718;;да;ДА;PART;PART;;; Да - да - да. Понимаешь;а;д;;;;;А;ДА;PART;PART
44719;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44720;;да;ДА;PART;;;;- да - да. Понимаешь ты ?;.;а;д;;;;А;ДА.;PART;
44721;;;;;;;;;;;;;;;;;;
44722;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44723;;Понимаешь;ПОНИМАТЬ;V;ipf praes sg indic - 2p;;;да - да. Понимаешь ты ? ;ь;ш;е;а;м;и;Ь;ПОНИМАТЬ;V;ipf praes sg indic - 2p
44724;;ты;ТЫ;SPRO;sg 2p - nom;;;- да. Понимаешь ты ?  И;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
44725;;?;?;PUNCT;SENT;;;да. Понимаешь ты ?  И она;?;;;;;;?;?;SENT;SENT
44726;;;;;;;;;;;;;;;;;;
44727;;И;И;CONJ;CONJ;;;ты ?  И она всегда такая;И;;;;;;И;И;CONJ;CONJ
44728;;она;ОНА;SPRO;sg 3p f nom;;;?  И она всегда такая …;а;н;о;;;;А;ОНА;SPRO;sg 3p f nom
44729;;всегда;ВСЕГДА;ADV;-;;; И она всегда такая … ;а;д;г;е;с;в;А;ВСЕГДА;ADV;-
44730;;такая;ТАКОЙ;A;- nom sg plen f -;;;И она всегда такая …  У;я;а;к;а;т;;Й;ТАКОЙ;A;- nom sg plen f -
44731;;…;…;PUNCT;SENT;;;она всегда такая …  У неё;…;;;;;;…;…;SENT;SENT
44732;;;;;;;;;;;;;;;;;;
44733;;У;У;PR;PR;;;такая …  У неё всегда идеи;У;;;;;;У;У;PR;PR
44734;;неё;ОНА;SPRO;sg 3p f acc;;;…  У неё всегда идеи ,;ё;е;н;;;;А;ОНА;SPRO;sg 3p f acc
44735;;всегда;ВСЕГДА;ADV;-;;; У неё всегда идеи , всегда;а;д;г;е;с;в;А;ВСЕГДА;ADV;-
44736;;идеи;ИДЕЯ;S;f inan nom pl;;;У неё всегда идеи , всегда у;и;е;д;и;;;Я;ИДЕЯ;S;f inan nom pl
44737;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44738;;всегда;ВСЕГДА;ADV;-;;;всегда идеи , всегда у неё что-то;а;д;г;е;с;в;А;ВСЕГДА;ADV;-
44739;;у;У;PR;PR;;;идеи , всегда у неё что-то такое;у;;;;;;У;У;PR;PR
44740;;неё;ОНА;SPRO;sg 3p f acc;;;, всегда у неё что-то такое .;ё;е;н;;;;А;ОНА;SPRO;sg 3p f acc
44741;;что-то;ЧТО-ТО;SPRO;n - nom sg;;;всегда у неё что-то такое . ;о;т;-;о;т;ч;О;ЧТО-ТО;S;n - nom sg
44742;;такое;ТАКОЙ;A;- nom sg plen n -;;;у неё что-то такое .  А;е;о;к;а;т;;Й;ТАКОЙ;A;- nom sg plen n -
44743;;.;.;PUNCT;SENT;;;неё что-то такое .  А он;.;;;;;;.;.;SENT;SENT
44744;;;;;;;;;;;;;;;;;;
44745;;А;А;CONJ;CONJ;;;такое .  А он - то;А;;;;;;А;А;CONJ;CONJ
44746;;он;ОН;SPRO;sg 3p m nom;;;.  А он - то ,;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44747;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44748;;то;ТО;PART;PART;;;А он - то , это он;о;т;;;;;О;ТО;NONLEX;NONLEX
44749;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44750;;это;ЭТО;S;n - nom sg;;;- то , это он , он;о;т;э;;;;О;ЭТО;S;n - nom sg
44751;;он;ОН;SPRO;sg 3p m nom;;;то , это он , он и;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44752;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44753;;он;ОН;SPRO;sg 3p m nom;;;это он , он и сейчас же;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44754;;и;И;CONJ;CONJ;;;он , он и сейчас же молчаливый;и;;;;;;И;И;CONJ;CONJ
44755;;сейчас;СЕЙЧАС;ADV;-;;;, он и сейчас же молчаливый …;с;а;ч;й;е;с;С;СЕЙЧАС;ADV;-
44756;;же;ЖЕ;PART;PART;;;он и сейчас же молчаливый … ;е;ж;;;;;Е;ЖЕ;PART;PART
44757;;молчаливый;МОЛЧАЛИВЫЙ;A;- nom sg plen m -;;;и сейчас же молчаливый …  А;й;ы;в;и;л;а;Й;МОЛЧАЛИВЫЙ;A;- nom sg plen m -
44758;;…;…;PUNCT;SENT;;;сейчас же молчаливый …  А тогда;…;;;;;;…;…;SENT;SENT
44759;;;;;;;;;;;;;;;;;;
44760;;А;А;CONJ;CONJ;;;молчаливый …  А тогда тоже был.;А;;;;;;А;А;CONJ;CONJ
44761;;тогда;ТОГДА;ADVPRO;-;;;…  А тогда тоже был. ;а;д;г;о;т;;А;ТОГДА;ADV;-
44762;;тоже;ТОЖЕ;PART;PART;;; А тогда тоже был.  ;е;ж;о;т;;;Е;ТОЖЕ;PART;PART
44763;;был;БЫТЬ;V;ipf praet sg indic m -;;;А тогда тоже был.   Угу.;.;л;ы;б;;;Ь;БЫТЬ.;V;ipf praet sg indic m -
44764;;;;;;;;;;;;;;;;;;
44765;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44766;;Угу;УГУ;INTJ;;;;был.   Угу. И поэтому он;.;у;г;У;;;У;УГУ.;INTJ;
44767;;;;;;;;;;;;;;;;;;
44768;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44769;;И;И;CONJ;CONJ;;;  Угу. И поэтому он всё;И;;;;;;И;И;CONJ;CONJ
44770;;поэтому;ПОЭТОМУ;ADVPRO;-;;; Угу. И поэтому он всё с;у;м;о;т;э;о;У;ПОЭТОМУ;ADV;-
44771;;он;ОН;SPRO;sg 3p m nom;;;Угу. И поэтому он всё с неё;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44772;;всё;ВСЕ;ADV;-;;;И поэтому он всё с неё это;ё;с;в;;;;Е;ВСЕ;ADV;-
44773;;с;С;PR;PR;;;поэтому он всё с неё это ,;с;;;;;;С;С;PR;PR
44774;;неё;ОНА;SPRO;sg 3p f acc;;;он всё с неё это , понимаешь;ё;е;н;;;;А;ОНА;SPRO;sg 3p f acc
44775;;это;ЭТО;S;n - acc sg;;;всё с неё это , понимаешь ;о;т;э;;;;О;ЭТО;S;n - acc sg
44776;"<distinct form=""понимайш"">";;;;;;;;;;;;;;;;;
44777;;,;,;PUNCT;;;;;,;;;;;;,;,;,;
44778;;понимаешь;ПОНИМАТЬ;V;ipf praes sg indic - 2p;;;неё это , понимаешь  , слизывал;ь;ш;е;а;м;и;Ь;ПОНИМАТЬ;V;ipf praes sg indic - 2p
44779;</distinct>;;;;;;;;;;;;;;;;;
44780;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44781;;слизывал;СЛИЗЫВАТЬ;V;ipf praet sg indic m -;;;понимаешь  , слизывал .  В;л;а;в;ы;з;и;Ь;СЛИЗЫВАТЬ;V;ipf praet sg indic m -
44782;;.;.;PUNCT;SENT;;; , слизывал .  В смысле;.;;;;;;.;.;SENT;SENT
44783;;;;;;;;;;;;;;;;;;
44784;;В;В;PR;PR;;;слизывал .  В смысле это ,;В;;;;;;В;В;PR;PR
44785;;смысле;СМЫСЛ;S;m inan loc sg;;;.  В смысле это , брал;е;л;с;ы;м;с;Л;СМЫСЛ;S;m inan loc sg
44786;;это;ЭТО;S;n - nom sg;;; В смысле это , брал пример;о;т;э;;;;О;ЭТО;S;n - nom sg
44787;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44788;;брал;БРАТЬ;V;ipf praet sg indic m -;;;смысле это , брал пример с неё;л;а;р;б;;;Ь;БРАТЬ;V;ipf praet sg indic m -
44789;;пример;ПРИМЕР;S;m inan nom sg;;;это , брал пример с неё во;р;е;м;и;р;п;Р;ПРИМЕР;S;m inan nom sg
44790;;с;С;PR;PR;;;, брал пример с неё во всех;с;;;;;;С;С;PR;PR
44791;;неё;ОНА;SPRO;sg 3p f acc;;;брал пример с неё во всех ,;ё;е;н;;;;А;ОНА;SPRO;sg 3p f acc
44792;;во;ВО;PR;PR;;;пример с неё во всех , во;о;в;;;;;О;ВО;PR;PR
44793;;всех;ВСЕ;S;gen pl;;;с неё во всех , во всех;х;е;с;в;;;Е;ВСЕ;S;#ИМЯ?
44794;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44795;;во;ВО;PR;PR;;;во всех , во всех это самое;о;в;;;;;О;ВО;PR;PR
44796;;всех;ВСЕ;S;loc pl;;;всех , во всех это самое .;х;е;с;в;;;Е;ВСЕ;S;#ИМЯ?
44797;;это;ЭТО;S;n - nom sg;;;, во всех это самое . ;о;т;э;;;;О;ЭТО;S;n - nom sg
44798;;самое;САМЫЙ;A;- nom sg plen n -;;;во всех это самое .  Она;е;о;м;а;с;;Й;САМЫЙ;A;- nom sg plen n -
44799;;.;.;PUNCT;SENT;;;всех это самое .  Она занималась;.;;;;;;.;.;SENT;SENT
44800;;;;;;;;;;;;;;;;;;
44801;;Она;ОНА;SPRO;sg 3p f nom;;;самое .  Она занималась английским ,;а;н;О;;;;А;ОНА;SPRO;sg 3p f nom
44802;;занималась;ЗАНИМАТЬСЯ;V;ipf praet sg indic f -;;;.  Она занималась английским , он;ь;с;а;л;а;м;Я;ЗАНИМАТЬСЯ;V;ipf praet sg indic f -
44803;;английским;АНГЛИЙСКИЙ;A;- ins sg plen n -;;; Она занималась английским , он рядышком;м;и;к;с;й;и;Й;АНГЛИЙСКИЙ;A;- ins sg plen n -
44804;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44805;;он;ОН;SPRO;sg 3p m nom;;;занималась английским , он рядышком сидел тоже;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44806;;рядышком;РЯДЫШКОМ;ADV;-;;;английским , он рядышком сидел тоже потом;м;о;к;ш;ы;д;М;РЯДЫШКОМ;ADV;-
44807;;сидел;СИДЕТЬ;V;ipf praet sg indic m -;;;, он рядышком сидел тоже потом стал;л;е;д;и;с;;Ь;СИДЕТЬ;V;ipf praet sg indic m -
44808;;тоже;ТОЖЕ;PART;PART;;;он рядышком сидел тоже потом стал это;е;ж;о;т;;;Е;ТОЖЕ;PART;PART
44809;;потом;ПОТОМ;ADVPRO;-;;;рядышком сидел тоже потом стал это самое;м;о;т;о;п;;М;ПОТОМ;ADV;-
44810;;стал;СТАТЬ;V;pf praet sg indic m -;;;сидел тоже потом стал это самое .;л;а;т;с;;;Ь;СТАТЬ;V;pf praet sg indic m -
44811;;это;ЭТОТ;A;- acc sg plen n -;;;тоже потом стал это самое . ;о;т;э;;;;Т;ЭТОТ;A;- acc sg plen n -
44812;;самое;САМЫЙ;A;- nom sg plen n -;;;потом стал это самое .  Ему;е;о;м;а;с;;Й;САМЫЙ;A;- nom sg plen n -
44813;;.;.;PUNCT;SENT;;;стал это самое .  Ему года;.;;;;;;.;.;SENT;SENT
44814;;;;;;;;;;;;;;;;;;
44815;;Ему;ОН;SPRO;sg 3p m dat;;;самое .  Ему года три ,;у;м;Е;;;;Н;ОН;SPRO;sg 3p m dat
44816;;года;ГОД;S;m inan gen sg;;;.  Ему года три , наверное;а;д;о;г;;;Д;ГОД;S;m inan gen sg
44817;;три;ТРИ;NUM;nom - -;;; Ему года три , наверное ,;и;р;т;;;;И;ТРИ;NUM;nom - -
44818;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44819;;наверное;НАВЕРНОЕ;ADV;-;;;года три , наверное , было ,;е;о;н;р;е;в;Е;НАВЕРНОЕ;ADV;-
44820;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44821;;было;БЫТЬ;V;ipf praet sg indic n -;;;, наверное , было , Дианке было;о;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic n -
44822;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44823;;Дианке;ДИАНКА;S;f inan nom sg;;;, было , Дианке было , наверно;е;к;н;а;и;Д;А;ДИАНКА;S;f inan nom sg
44824;;было;БЫТЬ;V;ipf praet sg indic n -;;;было , Дианке было , наверно ,;о;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic n -
44825;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44826;;наверно;НАВЕРНО;ADV;-;;;Дианке было , наверно , уже побольше;о;н;р;е;в;а;О;НАВЕРНО;ADV;-
44827;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44828;;уже;УЖЕ;ADV;-;;;, наверно , уже побольше … Ну;е;ж;у;;;;Е;УЖЕ;ADV;-
44829;;побольше;МНОГО;ADV;comp;;;наверно , уже побольше … Ну ,;е;ш;ь;л;о;б;О;МНОГО;ADV;comp
44830;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44831;;;;;;;;;;;;;;;;;;
44832;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44833;;Ну;НУ;PART;PART;;;уже побольше … Ну , восемь. ;у;Н;;;;;У;НУ;PART;PART
44834;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44835;;восемь;ВОСЕМЬ;NUM;acc - -;;;… Ну , восемь.   Ну;.;ь;м;е;с;о;Ь;ВОСЕМЬ.;NUM;acc - -
44836;;;;;;;;;;;;;;;;;;
44837;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44838;;Ну;НУ;PART;PART;;;восемь.   Ну восемь уже .;у;Н;;;;;У;НУ;PART;PART
44839;;восемь;ВОСЕМЬ;NUM;acc - -;;;  Ну восемь уже . ;ь;м;е;с;о;в;Ь;ВОСЕМЬ;NUM;acc - -
44840;;уже;УЖЕ;ADV;-;;; Ну восемь уже .  Да;е;ж;у;;;;Е;УЖЕ;ADV;-
44841;;.;.;PUNCT;SENT;;;Ну восемь уже .  Да .;.;;;;;;.;.;SENT;SENT
44842;;;;;;;;;;;;;;;;;;
44843;;Да;ДА;PART;PART;;;уже .  Да .  К;а;Д;;;;;А;ДА;PART;PART
44844;;.;.;PUNCT;SENT;;;.  Да .  К ним;.;;;;;;.;.;SENT;SENT
44845;;;;;;;;;;;;;;;;;;
44846;;К;К;PR;PR;;;Да .  К ним ходила учительница;К;;;;;;К;К;PR;PR
44847;;ним;ОНИ;SPRO;pl - - dat;;;.  К ним ходила учительница на;м;и;н;;;;И;ОНИ;SPRO;pl - - dat
44848;;ходила;ХОДИТЬ;V;ipf praet sg indic f -;;; К ним ходила учительница на дом;а;л;и;д;о;х;Ь;ХОДИТЬ;V;ipf praet sg indic f -
44849;;учительница;УЧИТЕЛЬНИЦА;S;f anim nom sg;;;К ним ходила учительница на дом сначала;а;ц;и;н;ь;л;А;УЧИТЕЛЬНИЦА;S;f anim nom sg
44850;;на;НА;PR;PR;;;ним ходила учительница на дом сначала ,;а;н;;;;;А;НА;PR;PR
44851;;дом;ДОМ;S;m inan acc sg;;;ходила учительница на дом сначала , и;м;о;д;;;;М;ДОМ;S;m inan acc sg
44852;;сначала;СНАЧАЛА;ADV;-;;;учительница на дом сначала , и вот;а;л;а;ч;а;н;А;СНАЧАЛА;ADV;-
44853;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44854;;и;И;CONJ;CONJ;;;дом сначала , и вот он потом;и;;;;;;И;И;CONJ;CONJ
44855;;вот;ВОТ;PART;PART;;;сначала , и вот он потом потихоньку;т;о;в;;;;Т;ВОТ;PART;PART
44856;;он;ОН;SPRO;sg 3p m nom;;;, и вот он потом потихоньку занимался;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
